line,label
"jets, intercontinental missiles and nuclear bombs. Similarly, nations facing a",1
and Google Maps to choose whether to turn right or left. But once we begin,1
"Athenian democracy, ancient 95–6",0
"‘Vehicular Networks for Collision Avoidance at Intersections’, SAE",0
"computers will never be able to replace human drivers, bankers and",1
"Paradigm’, International Journal of Higher Education 4:1 (2015). For",0
hardly ever go to church? Do you want to demand that immigrants from the,1
"losing their mental balance. Hence, if despite all our efforts a significant",1
"Galatians that ‘there is neither Jew nor Gentile, neither slave nor free, nor is",1
"values (though it is also full of some questionable ideas, and of racist,",1
or also composing computer code and playing the violin? Just six years of,1
"again and again, until people become convinced it is the truth. What images",1
What complicates matters is that in many cases people want to have their,1
without destroying human civilisation. But that was in the pre-Hiroshima,1
Rawls can sit in some cosy university hall and discuss theoretical problems,1
"transferred, distributed, leased, licensed or publicly performed or used in",0
"Jews in Angevin England: The York Massacre of 1190, Narrative and",0
"burning heretics at the stake, Muslims must respect freedom of expression,",1
"accounting. If you think that people live mainly online, and that you",1
of,0
and official corruption suffocates them by plugging their nostrils.9,1
"beautiful panoramas, perfect dinners and smiling faces; 99 per cent of what",1
"you go, what you buy, who you meet. Soon they will monitor all your steps,",1
guide. He repeatedly instructed students that when they observe the mind,1
"taught that fascism is ugly, and when I look in the mirror I see something",1
gatherer brains did not evolve to detect structural biases. We are all,1
irreversible cataclysm. But our best scientific estimates indicate that unless,1
"corporation, or to the human collective?",1
ever more interdependent. Though humankind is very far from constituting,1
Whereas the major movements of the twentieth century all had a vision,1
"Individual humans know embarrassingly little about the world, and as",1
"path at all – you will disturb the cosmic balance, and will never be able to",1
Ministry,0
than to the strict word of the Bible.1,1
"So if you want to know the truth about the universe, about the meaning of",1
September 2016.,0
adventure in the Middle East largely because they believed the promise of,1
Civilisation’ and ‘Islamic Civilisation’. Western attempts to impose,1
"could see. I could enjoy the illusion that I control my secret inner arena,",1
"9/11 159, 160, 161, 162–3, 166, 168, 195",0
"Vedas, and it is our minds that give these stories power. They are no doubt",1
hamburger was grown from cells – and then eaten – in 2013. It cost,1
"producing shirts and selling them to customers in the United States, while",1
if somebody describes to you the world of the mid twenty-first century and,1
refugees to cross its border. But if these refugees then try to move on to,1
Hence in practice there is no strict division between ‘knowing that,1
"explain away all the errors, myths and contradictions in the Bible by",1
"any fighting, Russia gained strategically vital territory, struck fear into its",1
"previous book I assumed aboriginal Tasmanians don’t exist any more,",1
Warmland method is objectively superior. The Warmlanders could perhaps,1
"feel. This is the only way to work things through together, in an honest and",1
"Conflict in Action Selection’, Neuron 90:2 (2016), 362–72; Mo Costandi,",0
"she isn’t trapped in the matrix. Rather, Riley herself is the matrix, and there",1
‘The Age of Disorder: Why Technology is the Greatest Threat to,0
"indeed guilty of incurable intolerance, many liberal Europeans who",1
reducing child mortality by a few percentage points. It is the mark of,1
"management etc.: Arash Bahrammirzaee, ‘A comparative Survey of",0
people were busy fighting Hitler and Stalin. But it might become fatal in the,1
October 2004.,0
quickly than commerce. In 1918 the United States was more closely linked,1
more and more time online even if that meant having less time and energy,1
"2011, the most common question I received from Israeli readers was why I",1
"disorientation, sense of 5, 6",0
In 2017 India’s nationalist government hoisted one of the largest flags in,1
really eternal. Simba does not consider what the universe was like before,1
"election 2016: The Trump–Brexit voter revolt’, BBC, 11 November",0
"learning algorithms and biometric sensors, a poor villager in an",1
treatments compulsory.’,1
"Computer Vision and Pattern Recognition (CVPR) (2015), 815–23; and",0
lost all their scientific backing and most of their political respectability –,1
18. SCIENCE FICTION,0
production lines and millions of loyal soldiers to fight in the trenches.,1
This reliance on the heart might prove to be the Achilles heel of liberal,1
"Photo’, New York Post, 1 October 2015.",0
"kidney, heart … saliva, nasal mucus, synovial fluid and urine. Thus he",1
"As we shall see in the following pages, traditional religions are largely",1
"only in Fiji. And if you never visit Fiji in your life, then you missed these",1
"global food shortages, floods cities all over the world, and sends hundreds",1
smartphone than the richest person in the world gets today from the most,1
"Caro, Rabbi Joseph 195",0
the aegis of the liberal order of the early twenty-first century. For the first,1
of Artificial,0
"are right, and that the Bible is indeed the infallible word of the one true",1
thousands of years humankind lived under oppressive regimes which,1
who seldom poked their noses into other people’s business. Many religions,1
"simpler the story, the better. Every person, group and nation has its own",1
because it might hold the key to controlling and shaping life in the future. I,1
"In a world filling up with sabre-rattling and bad vibes, perhaps our best",1
