line,label
"""High-hearted son of Peleus, why ask about my birth?",1
"Her gray eyes clear, the goddess Athena answered,",1
and haul the body back to Achilles-somehow.,1
380,1
"and brandishing two sharp spears went striding down his lines,",1
"When Zeus dispenses gifts from the jar of sorrows only,",1
"Where's Deiphobus? Helenus, rugged warlord?",1
"Dolon answered, his legs shaking under him.",1
"the sooner you will meet your day to die!""",1
"of danger past, his end accomplished, grows impatient and asks for",1
washes away the good plowed work of men-,0
and over his body spread the white linen shroud.,1
bring my fighting spirit round until he pays me back.,1
"Not for the Argives. For years to come, I think,",1
for all but Achilles-his mother is immortal.,1
I speed this word to you from storming Zeus.,1
while Agamemnon seated his Argives geared for combat.,1
You scratch my foot and you're vaunting all the same-,1
and back in its channel ran the river's glistening tides.,1
AEGJALUS tee'-ji-a-luss: city in Paphlagonia. 2.967.,0
Superb equipment-bending it back hard,1
"So Ajax slowly drew back from the Trojans,",1
"The Iliad. Ed. with apparatus criticus, prolegomena, notes and appendixes by",0
"all night long they stand their guard but the lion craves meat,",1
{/O3-))1,0
I burst the doors of the chamber bolted tight,1
"'All you have borne is two, but I have borne so many!'",1
"savage cries of his Trojans sweeping the whole plain,",1
274,0
"Achilles!""",1
"Achilles burst out, despairing-""since it was not my fate",1
{256-89],0
making his way to Tray to fight on foot,1
"HALCYON (hal'-si·on): a seabird, the name her parents gave Cleopatra, 9.684.",0
500,0
/399-434/,1
"the cured hide of a field ox spread beneath him,",1
"not all the wealth that's freighted into Orchomenos, even into Thebes,",1
"But now, at the twelfth dawn since Hector's death,",1
"Come, wheel round-stand fi-rm!",1
sailed you off and away in the racing deep-sea ships,1
550,1
the battlefield. But he knows his strengths as well as his limitations; he,1
"or turn some other soldier back from battle,",1
"no, pray out loud!",1
"and the rampart stood exposed, top defenses stripped-",1
At other points on the line I have no fear,1
ACHILLES FIGHTS THE RIVER,1
(3.480-86),0
"PROTlfOON ipro-thoh'-on): Trojan killed by Teucer, 14.602.",0
"I'll give that man this broadsword, silver-studded,",1
"what we have the power to translate."" So my debts to others are con-",0
since Zeus had given him over to his enemies now,1
INTRODUCTION,1
"worth four, they thought, and skilled in many crafts.",1
"I fear he'll raze the walls against the will of fate.""",1
the bronze launched from his hand and not for nothing:,1
"Chalcon's prize son who had made his home in Hellas,",1
"both sides dragging the corpse and hopes rising,",1
kingdom. 2.686.,0
I'm choked with corpses and still you slaughter more.,1
to fight off your day of slavery.,1
"Hector could still gasp out some words, some last reply ...",1
"""Bend to the work. you two, Poseidon, Athena,",1
608,1
11.0,0
herself in the context of humankind and shudder at her own respon-,1
"for her son, and when she brings it he summons an assembly of the",1
live out your laws in sleek and shining peace.,1
aIternatives--but had great scope-there was a way to fit the names,1
down to the last man. And you will die with the rest.,1
spreading both arms wide. Drawing his sharp sword,1
"Quick, call to the chiefs-if one can hear you now.""",1
BOOK 20:,0
just this once-but the next time be more careful.,1
"and he's going to reap the fruits of it, I swear.",1
"my crews manning the oarlocks, rowing out with a will,",1
200,0
""" CAPE",1
"how could lance forget that madness, that frenzy,",1
"B.C. And it was in this form (though, before the Alexandrian scholars",1
our enemies would release Sarpedon's gear at once,1
"""Why, that's the giant Ajax, bulwark of the Achaeans.",1
"Hector raked his brother with insults, stinging taunts:",1
"have been glad to offer), he cites as his example Achilles, the Achilles",1
"Out they rushed, the sentries in armor, forming",1
290,1
"put his trust in birds and the interpreters of their movements. ""Fight",1
"Achilles is a killer, the personification of martial violence, but there is",0
"down he sat, Ares exultant in the glory of it all.",1
Trojans trapped but struggling on in the deep trench.,1
no more battling with fiery-hatred Menelaus.,1
most clearly by killing others. This violence is Achilles' native element:,1
chopped at each other-Pisander hacked the horn,1
260,0
bracing to meet the Argives face-to-face:,1
dreading he might be swept away by the giant churning river,1
4,0
"fine fresh veils for Hera the queen of gods,",1
"geese, cranes or swans with their long lancing necks-",1
"and again both fighters dosed with savage frenzy,",1
had stopped the murderous Ares' cutting men to pieces.,1
she flung her shining veil to the ground and raised,1
on the day of doom that topples looming Troy.,1
Phoenician traders shipped across the misty seas,0
400,0
780,1
Speeding down in a flash from Mount Olympus' summit,1
60,0
250,0
"Three great strides he took, on the fourth he reached his goal,",1
"Many attempts have been made to reconcile these two ideas, to assert",1
Not even then would the stark grief for Heracles,1
"diction, but they do not account for more than a part of it-about one",1
[328-59},0
that first day my mother brought me into the light,1
But the chief mourners stayed in place. piled timber,1
Not a thought in your heads for works of battle.,1
"shrouded deep in snow.""",1
Rescue Caletor before the Argivesstrip his gear-,1
to make for such a force and fight them all.,1
solid gold as it was-that was the wonder of Hephaestus' work.,1
"CURETES (koo-ree'-teez): Aetolians living in Pleuron, who make war on Aetolians",0
HOMER:,1
246,0
maps to guide the reader through the wilds of Homer's world. Mary,0
"But Zeus drew Hector out of range of the weapons,",1
(2) by the Spercheus ~iver. 16.206.,0
72,0
"god of the wild cry, and Ares scourge of cities.",1
510,1
the battle line. He admits that he was wrong and proposes to make,1
no deep gulf between the two: they shade into each other both in the,1
"on forever?"" (16.69-70). He is willing to save the Achaeans, now that",0
AGAMEMNON'S DAY OF GLORY,1
squarely between the shoulder blades with a sharp lance.,1
Father Zeus must love you-,1
"no other Achaean can bring you down in war.""",1
He gouged her just where the wristbone joins the palm,1
So he warned,1
"and all the worse for him!""",1
Then as Idomeneus' henchman stripped the corpse,1
The whole poem has been moving toward this duel between the two,1
heading toward the fleet-but he was never to come back,1
"tence. He lets go of Achilles' spear and sinks ""back down ... / spreading",1
610,1
"men on the heights might save him, somehow, raining spears",1
heading him out toward Scamander's whirling depths,1
not even if you worked yourselves to death.,1
"He cheated me, did me damage, wrong! But never again,",1
blazoned with stars-swift Achilles' own-,1
r ua ILIAD,1
270,1
"and Semele bore Dionysus, ecstasy, joy to mankind-",1
lookout point. 8.56.,0
"Here are your deadly enemies, camping dose at hand.",1
"giving the healers orders, made for his own tent",1
"seized your right hand, shouting out your name:",1
AJAX DUELS WITH HECTOR,1
"Again and again the brilliant swift Achilles whirled,",1
"boasting to high heaven that he could outsing the very Muses,",1
most I have never met. Yet I suspect we all have known each other in,0
But over against him came Achilles rearing like some lion,1
{138-69/,0
close the thickset gates and bolt them tight again.,1
"spoke up from under the yoke, bowing his head low",1
HOMER:,1
[368-98/,0
"the mist from his eyes, the magic, godsent haze.",1
"I've come for a spear to fight with,",1
"""All will be done, old Priam, as you command.",1
"only their bows and slings of springy, twisted wool.",1
"Standing there dazed, your fighting spirit dead-",1
"slung in its sheath on a supple, well-cut sword-strap,",1
"Maemalus' son, who outfought them all with spears,",1
"standing up to the Trojans' slashing onslaught.""",1
then we could drag Patroclus back to Troy at once.,1
That's his answer.,1
"He rinsed his hands, took the cup from his wife",1
"But strike a pact with me, swear you will defend me",1
"Hector raked his brother with insults, stinging taunts:",1
THE ILIAD,1
"no power left in the Argives.""",1
"and the old horseman Peleus tending, burning",1
"just now he promised me and Hera, the War-god swore",1
INTRODUCTION,1
"Zeus, Iapetus of Prometheus.) Zeus and his brothers and sisters overthrew",0
"racked with agony, her glowing flesh blood-dark.",1
"Fenik, Bernard. Typical Battle Scenes in the Iliad: Studies in the Narrative Tech-",0
18:,0
fearing bands of Argives might just leap to their feet,1
or in war when enemy fighters close to crush his life--,1
BRIAREUS (bri·ar'·yees): name used by the gods for the hundred-handed giant,0
"but broader across the shoulders, through the chest.",1
332,1
"does she accept. she actually offers him three cities, those she loves best:",1
The best by far of the teams were Eumelus' mares,1
"So they clashed and fought like living, breathing men",1
"So at dawn you must call a halt to fighting by Achaeans,",1
"my journey home is gone, but my glory never dies.",1
"read and write, they were immediately exposed to the corrupting influ-",1
THE ACHAEAN ARMIES AT,1
{657-87j,1
Charge! Those two will flinch. they'd never dare,1
Kill us all in the light of day at least-,1
OlOOS50n,1
"Down to the god of death he goes. I tell you,",1
OEDIPUS (ee'-di-pus): son of Laius and Jocasta. king of Thebes (1). 23.756. See,0
"And veteran Lycomedes pitied him as he dropped,",1
yearning to kiss her broad streets good-bye--,1
"No way for him to escape us now, no longer-",1
1.45.,0
Let the whole Myrmidon army follow your command-,1
"Not Aeneas alone but flanked by Anterior's two sons,",1
"Iphidamas, the rough and rangy son of Antenor",1
"LOCRIANS (lo'·kr;·unz): 2.617. people of LOCRIS (/o'-kris), a region in nonh·",0
"You two were busy over the carcass, carving meat",1
"fications, the first Achaean ship is fired. Hector is lord of the battlefield;",0
would wash their glistening robes in the old days.,1
240,1
"""What a flood of abuse. Thersites! Even for you,",1
940,1
"the world (particularly in Africa), they find no such dichotomy. ""The",1
holding nothing back. And a thick cloud of dust rose up,1
"and you could march with the younger, fitter men!""",1
